Sex,Age,Height,Weight,NOC,Year,Medal,sport_en
1,27.0,193.0,91.0,1,2012,2.0,40
1,27.0,193.0,91.0,1,2012,1.0,40
1,27.0,193.0,91.0,1,2012,1.0,40
1,31.0,193.0,91.0,1,2016,1.0,40
1,31.0,193.0,91.0,1,2016,1.0,40
1,31.0,193.0,91.0,1,2016,2.0,40
1,31.0,193.0,91.0,1,2016,1.0,40
1,31.0,193.0,91.0,1,2016,1.0,40
1,31.0,193.0,91.0,1,2016,1.0,40
0,19.0,178.0,63.0,1,2000,1.0,40
1,26.0,185.0,73.0,1,2004,1.0,2
0,20.0,163.0,68.0,1,2014,2.0,24
1,20.0,188.0,86.0,1,2016,1.0,40
0,31.0,178.0,73.0,1,2014,2.0,35
0,20.0,187.0,81.0,1,2004,1.0,40
1,30.0,191.0,95.0,1,2016,3.0,40
1,30.0,191.0,95.0,1,2016,1.0,40
0,30.0,180.0,84.0,1,2016,1.0,30
1,23.0,175.0,79.0,1,2006,3.0,12
0,25.0,175.0,73.0,1,2008,1.0,5
0,25.0,158.0,58.0,1,2016,2.0,13
1,24.0,190.0,98.0,1,2002,2.0,24
1,28.0,201.0,108.0,1,2008,2.0,48
1,22.0,178.0,81.0,1,2002,1.0,37
1,23.0,180.0,76.0,1,2016,2.0,40
1,30.0,194.0,89.0,1,2008,1.0,47
1,38.0,194.0,89.0,1,2016,3.0,47
1,28.0,206.0,93.0,1,2008,1.0,5
0,23.0,173.0,68.0,1,2014,2.0,24
0,16.0,170.0,64.0,1,2000,1.0,40
0,16.0,170.0,64.0,1,2000,1.0,40
0,24.0,170.0,64.0,1,2008,2.0,40
1,28.0,178.0,89.0,1,2002,2.0,24
1,36.0,178.0,89.0,1,2010,2.0,24
1,24.0,192.0,98.0,1,2008,2.0,32
0,18.0,157.0,52.0,1,2012,1.0,21
0,18.0,157.0,52.0,1,2012,1.0,21
0,18.0,157.0,52.0,1,2012,3.0,21
0,22.0,157.0,52.0,1,2016,2.0,21
0,22.0,157.0,52.0,1,2016,1.0,21
0,22.0,157.0,52.0,1,2016,2.0,21
1,32.0,193.0,84.0,1,2016,2.0,44
0,27.0,168.0,60.0,1,2012,1.0,18
1,21.0,196.0,89.0,1,2000,2.0,40
1,21.0,206.0,104.0,1,2000,1.0,4
0,18.0,152.0,48.0,1,2000,3.0,21
0,38.0,165.0,55.0,1,2012,3.0,44
1,26.0,185.0,83.0,1,2004,1.0,30
1,28.0,198.0,98.0,1,2008,1.0,5
0,22.0,170.0,68.0,1,2004,1.0,18
0,34.0,170.0,77.0,1,2012,2.0,13
0,25.0,173.0,61.0,1,2012,1.0,2
0,29.0,173.0,61.0,1,2016,2.0,2
0,28.0,188.0,81.0,1,2016,1.0,30
0,20.0,178.0,70.0,1,2006,3.0,24
0,21.0,170.0,61.0,1,2010,2.0,34
0,21.0,170.0,61.0,1,2010,3.0,34
1,44.0,192.0,88.0,1,2000,1.0,32
0,21.0,163.0,82.0,1,2000,3.0,33
0,25.0,163.0,82.0,1,2004,1.0,33
0,29.0,163.0,82.0,1,2008,2.0,33
0,33.0,163.0,82.0,1,2012,1.0,33
0,37.0,163.0,82.0,1,2016,3.0,33
0,19.0,173.0,62.0,1,2004,1.0,2
0,23.0,173.0,62.0,1,2008,3.0,2
0,23.0,173.0,62.0,1,2008,1.0,2
0,27.0,173.0,62.0,1,2012,1.0,2
0,27.0,173.0,62.0,1,2012,1.0,2
0,38.0,175.0,60.0,1,2000,1.0,38
1,26.0,188.0,77.0,1,2012,2.0,2
0,25.0,155.0,51.0,1,2000,3.0,2
1,35.0,180.0,84.0,1,2002,2.0,24
0,24.0,195.0,88.0,1,2004,1.0,5
0,23.0,188.0,84.0,1,2012,1.0,30
1,27.0,188.0,82.0,1,2016,1.0,2
1,25.0,165.0,69.0,1,2008,3.0,13
0,24.0,188.0,70.0,1,2016,3.0,47
0,23.0,170.0,59.0,1,2004,1.0,2
0,28.0,178.0,141.0,1,2016,3.0,49
1,22.0,185.0,79.0,1,2004,1.0,2
0,21.0,163.0,66.0,1,2008,1.0,18
0,25.0,163.0,66.0,1,2012,1.0,18
0,25.0,162.0,58.0,1,2002,3.0,39
0,25.0,162.0,58.0,1,2002,3.0,39
1,32.0,183.0,93.0,1,2002,2.0,24
1,25.0,183.0,84.0,1,2008,2.0,16
1,34.0,188.0,89.0,1,2008,1.0,6
0,28.0,173.0,75.0,1,2006,2.0,8
1,34.0,183.0,79.0,1,2006,3.0,12
0,24.0,165.0,59.0,1,2016,1.0,2
1,28.0,188.0,95.0,1,2002,2.0,24
1,25.0,206.0,100.0,1,2008,1.0,47
0,30.0,185.0,75.0,1,2012,2.0,6
0,34.0,185.0,75.0,1,2016,3.0,6
0,15.0,157.0,45.0,1,2012,1.0,21
0,21.0,170.0,70.0,1,2008,3.0,25
0,22.0,175.0,86.0,1,2002,2.0,24
0,26.0,175.0,86.0,1,2006,3.0,24
0,30.0,175.0,86.0,1,2010,2.0,24
0,19.0,178.0,61.0,1,2004,3.0,48
0,27.0,178.0,61.0,1,2012,1.0,48
1,24.0,196.0,97.0,1,2012,3.0,30
0,20.0,193.0,85.0,1,2016,1.0,40
1,26.0,181.0,61.0,1,2012,2.0,2
1,30.0,181.0,61.0,1,2016,3.0,2
1,23.0,206.0,93.0,1,2016,3.0,47
1,22.0,188.0,95.0,1,2010,2.0,24
0,20.0,155.0,53.0,1,2008,2.0,21
1,32.0,197.0,89.0,1,2008,1.0,47
0,17.0,168.0,54.0,1,2000,3.0,40
0,21.0,168.0,54.0,1,2004,3.0,40
0,21.0,168.0,54.0,1,2004,1.0,40
0,21.0,168.0,54.0,1,2004,2.0,40
1,24.0,193.0,86.0,1,2016,3.0,47
1,26.0,185.0,91.0,1,2000,1.0,4
1,25.0,182.0,84.0,1,2004,1.0,50
0,27.0,170.0,64.0,1,2012,1.0,18
0,22.0,170.0,58.0,1,2012,3.0,16
0,21.0,175.0,71.0,1,2010,2.0,24
0,25.0,175.0,71.0,1,2014,2.0,24
1,24.0,188.0,98.0,1,2008,3.0,4
0,24.0,178.0,77.0,1,2014,2.0,24
0,28.0,180.0,77.0,1,2016,1.0,30
0,23.0,163.0,66.0,1,2002,2.0,24
0,27.0,163.0,66.0,1,2006,3.0,24
0,31.0,163.0,66.0,1,2010,2.0,24
0,18.0,185.0,75.0,1,2008,3.0,40
0,22.0,185.0,75.0,1,2012,1.0,40
0,22.0,185.0,75.0,1,2012,2.0,40
0,22.0,185.0,75.0,1,2012,3.0,40
0,22.0,185.0,75.0,1,2012,1.0,40
0,22.0,185.0,75.0,1,2012,1.0,40
0,26.0,185.0,75.0,1,2016,2.0,40
0,26.0,185.0,75.0,1,2016,1.0,40
1,29.0,196.0,93.0,1,2008,3.0,30
1,28.0,183.0,100.0,1,2002,2.0,8
0,28.0,172.0,65.0,1,2000,3.0,30
1,26.0,173.0,60.0,1,2012,3.0,50
0,35.0,188.0,85.0,1,2008,2.0,47
0,39.0,188.0,85.0,1,2012,2.0,47
0,32.0,175.0,68.0,1,2004,1.0,18
1,22.0,185.0,86.0,1,2000,1.0,4
1,39.0,187.0,79.0,1,2000,3.0,15
1,43.0,187.0,79.0,1,2004,3.0,15
0,22.0,183.0,104.0,1,2012,1.0,48
0,26.0,183.0,104.0,1,2016,1.0,48
0,26.0,179.0,70.0,1,2000,3.0,44
0,22.0,167.0,56.0,1,2000,2.0,18
0,30.0,160.0,54.0,1,2004,2.0,15
0,30.0,160.0,54.0,1,2004,3.0,15
1,28.0,188.0,80.0,1,2012,1.0,40
1,32.0,178.0,93.0,1,2002,3.0,8
1,33.0,180.0,82.0,1,2002,1.0,35
0,22.0,191.0,72.0,1,2000,1.0,40
0,22.0,191.0,72.0,1,2000,1.0,40
0,30.0,177.0,68.0,1,2000,2.0,48
1,22.0,182.0,88.0,1,2000,1.0,4
0,17.0,175.0,75.0,1,2012,1.0,9
0,21.0,175.0,75.0,1,2016,1.0,9
1,25.0,193.0,86.0,1,2016,1.0,40
0,18.0,170.0,64.0,1,2014,1.0,0
1,39.0,180.0,86.0,1,2002,3.0,8
1,26.0,193.0,86.0,1,2014,3.0,17
1,26.0,183.0,73.0,1,2016,3.0,47
1,28.0,191.0,88.0,1,2016,3.0,47
0,26.0,185.0,79.0,1,2008,1.0,30
1,23.0,183.0,95.0,1,2006,3.0,12
0,22.0,180.0,70.0,1,2008,2.0,40
0,27.0,183.0,82.0,1,2016,1.0,30
0,23.0,172.0,63.0,1,2000,2.0,48
1,49.0,173.0,77.0,1,2008,1.0,15
1,24.0,173.0,76.0,1,2000,1.0,50
0,16.0,150.0,47.0,1,2008,2.0,21
0,28.0,170.0,66.0,1,2008,2.0,16
1,30.0,183.0,75.0,1,2008,2.0,16
0,20.0,183.0,66.0,1,2008,2.0,40
0,20.0,183.0,66.0,1,2008,3.0,40
1,21.0,206.0,90.0,1,2016,1.0,40
1,31.0,201.0,86.0,1,2016,3.0,47
1,25.0,194.0,105.0,1,2008,2.0,48
0,26.0,180.0,79.0,1,2000,1.0,5
0,30.0,180.0,79.0,1,2004,1.0,5
0,34.0,180.0,79.0,1,2008,1.0,5
0,21.0,178.0,67.0,1,2016,3.0,40
0,21.0,178.0,67.0,1,2016,1.0,40
0,33.0,177.0,70.0,1,2000,1.0,38
1,22.0,173.0,73.0,1,2002,3.0,34
1,26.0,173.0,73.0,1,2006,3.0,34
1,31.0,200.0,100.0,1,2000,1.0,5
0,21.0,188.0,72.0,1,2016,1.0,40
0,28.0,163.0,50.0,1,2016,1.0,30
1,20.0,180.0,102.0,1,2016,1.0,50
0,24.0,170.0,61.0,1,2000,2.0,18
0,27.0,170.0,61.0,1,2004,1.0,18
0,31.0,170.0,61.0,1,2008,1.0,18
1,23.0,191.0,84.0,1,2016,1.0,44
1,23.0,191.0,84.0,1,2016,3.0,44
0,27.0,175.0,69.0,1,2008,1.0,18
0,30.0,175.0,69.0,1,2012,1.0,18
0,21.0,173.0,61.0,1,2008,2.0,40
0,21.0,173.0,61.0,1,2008,1.0,40
0,21.0,173.0,61.0,1,2008,2.0,40
0,25.0,173.0,61.0,1,2012,2.0,40
0,25.0,173.0,61.0,1,2012,1.0,40
0,25.0,173.0,61.0,1,2012,1.0,40
0,23.0,178.0,59.0,1,2016,3.0,2
1,29.0,183.0,67.0,1,2010,2.0,28
1,29.0,183.0,67.0,1,2010,2.0,28
1,29.0,183.0,67.0,1,2010,2.0,28
1,24.0,170.0,64.0,1,2008,3.0,21
0,21.0,182.0,72.0,1,2004,3.0,48
0,22.0,165.0,62.0,1,2010,2.0,24
0,26.0,165.0,62.0,1,2014,2.0,24
0,30.0,165.0,58.0,1,2000,1.0,5
0,34.0,165.0,58.0,1,2004,1.0,5
1,30.0,205.0,105.0,1,2008,1.0,47
1,24.0,183.0,93.0,1,2010,2.0,24
0,19.0,183.0,77.0,1,2014,2.0,24
1,32.0,188.0,100.0,1,2002,3.0,8
0,21.0,183.0,75.0,1,2008,2.0,48
0,25.0,183.0,75.0,1,2012,1.0,48
0,19.0,173.0,74.0,1,2012,1.0,48
0,23.0,173.0,74.0,1,2016,1.0,48
0,22.0,167.0,59.0,1,2006,3.0,24
1,24.0,188.0,93.0,1,2008,3.0,4
1,30.0,181.0,80.0,1,2016,2.0,25
1,19.0,173.0,56.0,1,2016,2.0,9
1,27.0,185.0,81.0,1,2004,2.0,2
0,21.0,193.0,79.0,1,2016,1.0,5
0,19.0,178.0,66.0,1,2000,1.0,40
0,31.0,183.0,71.0,1,2016,2.0,30
1,24.0,200.0,102.0,1,2004,3.0,5
0,18.0,185.0,66.0,1,2000,1.0,40
1,20.0,196.0,98.0,1,2008,3.0,4
0,26.0,183.0,66.0,1,2008,2.0,2
0,30.0,183.0,66.0,1,2012,1.0,2
1,37.0,183.0,93.0,1,2002,2.0,24
1,25.0,185.0,91.0,1,2010,2.0,24
0,27.0,173.0,61.0,1,2000,2.0,48
0,29.0,182.0,72.0,1,2000,1.0,5
0,33.0,182.0,72.0,1,2004,1.0,5
0,31.0,176.0,61.0,1,2008,2.0,47
0,28.0,175.0,65.0,1,2012,2.0,13
1,26.0,163.0,64.0,1,2008,3.0,21
0,25.0,178.0,66.0,1,2000,1.0,40
0,25.0,178.0,66.0,1,2000,1.0,40
0,22.0,165.0,59.0,1,2012,1.0,2
0,20.0,165.0,58.0,1,2004,1.0,18
0,24.0,165.0,58.0,1,2008,1.0,18
1,28.0,185.0,85.0,1,2012,1.0,40
0,22.0,183.0,70.0,1,2004,1.0,5
0,26.0,183.0,70.0,1,2008,1.0,5
0,30.0,183.0,70.0,1,2012,1.0,5
0,34.0,183.0,70.0,1,2016,1.0,5
1,21.0,188.0,84.0,1,2000,1.0,2
1,29.0,188.0,84.0,1,2008,1.0,2
1,29.0,188.0,84.0,1,2008,1.0,2
1,33.0,188.0,84.0,1,2012,2.0,2
1,22.0,188.0,81.0,1,2012,1.0,2
1,26.0,188.0,81.0,1,2016,1.0,2
1,22.0,183.0,71.0,1,2000,3.0,9
1,24.0,187.0,90.0,1,2008,3.0,4
0,19.0,170.0,60.0,1,2006,1.0,37
0,23.0,170.0,60.0,1,2010,2.0,37
0,22.0,185.0,68.0,1,2000,3.0,40
0,25.0,174.0,71.0,1,2010,2.0,24
1,26.0,185.0,84.0,1,2012,2.0,40
1,26.0,185.0,84.0,1,2012,1.0,40
1,20.0,180.0,70.0,1,2002,3.0,37
1,35.0,180.0,91.0,1,2010,2.0,24
1,21.0,196.0,84.0,1,2000,3.0,40
0,27.0,170.0,66.0,1,2012,2.0,47
0,31.0,170.0,66.0,1,2016,3.0,47
0,24.0,175.0,66.0,1,2008,2.0,16
0,27.0,177.0,69.0,1,2000,3.0,40
0,27.0,177.0,69.0,1,2000,1.0,40
0,27.0,177.0,69.0,1,2000,1.0,40
0,27.0,177.0,69.0,1,2000,1.0,40
0,31.0,177.0,69.0,1,2004,2.0,40
0,31.0,177.0,69.0,1,2004,2.0,40
1,26.0,200.0,97.0,1,2016,1.0,5
0,29.0,188.0,81.0,1,2004,1.0,5
0,33.0,188.0,81.0,1,2008,1.0,5
1,31.0,188.0,85.0,1,2002,3.0,26
0,19.0,155.0,55.0,1,2016,1.0,33
1,29.0,190.0,102.0,1,2008,3.0,4
1,28.0,186.0,74.0,1,2012,2.0,2
1,29.0,188.0,102.0,1,2002,2.0,24
0,27.0,186.0,77.0,1,2008,2.0,47
0,31.0,186.0,77.0,1,2012,2.0,47
1,29.0,185.0,100.0,1,2010,1.0,8
1,33.0,185.0,100.0,1,2014,3.0,8
0,24.0,167.0,78.0,1,2004,1.0,38
0,33.0,183.0,68.0,1,2000,3.0,40
0,33.0,183.0,68.0,1,2000,3.0,40
0,33.0,183.0,68.0,1,2000,1.0,40
0,33.0,183.0,68.0,1,2000,3.0,40
0,33.0,183.0,68.0,1,2000,1.0,40
0,41.0,183.0,68.0,1,2008,2.0,40
0,41.0,183.0,68.0,1,2008,2.0,40
0,41.0,183.0,68.0,1,2008,2.0,40
1,26.0,198.0,86.0,1,2008,1.0,47
1,21.0,188.0,84.0,1,2000,2.0,2
1,25.0,188.0,84.0,1,2004,2.0,2
0,43.0,178.0,58.0,1,2000,3.0,15
0,21.0,178.0,64.0,1,2004,1.0,2
0,29.0,178.0,64.0,1,2012,3.0,2
0,29.0,178.0,64.0,1,2012,1.0,2
1,27.0,203.0,107.0,1,2016,3.0,47
0,34.0,180.0,75.0,1,2004,3.0,15
1,24.0,188.0,81.0,1,2000,2.0,40
0,25.0,170.0,64.0,1,2002,2.0,24
0,25.0,168.0,66.0,1,2008,1.0,32
1,33.0,183.0,98.0,1,2008,3.0,33
0,21.0,176.0,74.0,1,2016,2.0,13
0,27.0,183.0,74.0,1,2000,1.0,40
0,27.0,183.0,74.0,1,2000,1.0,40
0,24.0,178.0,95.0,1,2008,2.0,48
0,24.0,173.0,59.0,1,2008,3.0,40
1,20.0,193.0,95.0,1,2004,1.0,40
1,24.0,193.0,95.0,1,2008,3.0,40
1,24.0,193.0,95.0,1,2008,1.0,40
1,28.0,193.0,95.0,1,2012,3.0,40
1,23.0,191.0,89.0,1,2008,2.0,48
1,26.0,185.0,96.0,1,2012,1.0,50
1,19.0,180.0,75.0,1,2000,2.0,40
1,23.0,180.0,75.0,1,2004,2.0,40
1,27.0,180.0,75.0,1,2008,1.0,40
0,27.0,175.0,72.0,1,2000,1.0,38
1,25.0,173.0,70.0,1,2016,1.0,2
0,24.0,173.0,70.0,1,2010,2.0,24
0,28.0,173.0,70.0,1,2014,2.0,24
0,20.0,163.0,79.0,1,2000,2.0,48
0,24.0,163.0,79.0,1,2004,3.0,48
0,28.0,163.0,79.0,1,2008,2.0,48
0,32.0,163.0,79.0,1,2012,1.0,48
1,22.0,155.0,54.0,1,2000,3.0,9
0,16.0,185.0,68.0,1,2004,1.0,40
0,24.0,185.0,68.0,1,2012,1.0,40
0,24.0,185.0,68.0,1,2012,1.0,40
0,24.0,185.0,68.0,1,2012,1.0,40
0,28.0,185.0,68.0,1,2016,2.0,40
0,28.0,185.0,68.0,1,2016,3.0,40
0,28.0,185.0,68.0,1,2016,1.0,40
1,27.0,191.0,102.0,1,2004,1.0,30
1,31.0,191.0,102.0,1,2008,3.0,30
0,20.0,188.0,79.0,1,2012,1.0,40
1,22.0,193.0,96.0,1,2004,3.0,5
1,26.0,193.0,96.0,1,2008,1.0,5
0,24.0,165.0,59.0,1,2004,1.0,18
0,27.0,165.0,59.0,1,2008,1.0,18
0,22.0,160.0,52.0,1,2014,3.0,17
1,24.0,195.0,90.0,1,2000,2.0,40
1,24.0,195.0,90.0,1,2000,1.0,40
1,28.0,195.0,90.0,1,2004,3.0,40
1,28.0,195.0,90.0,1,2004,1.0,40
0,16.0,173.0,65.0,1,2002,2.0,24
0,20.0,173.0,65.0,1,2006,3.0,24
1,29.0,201.0,100.0,1,2008,3.0,30
0,25.0,191.0,73.0,1,2004,1.0,6
0,29.0,191.0,73.0,1,2008,1.0,6
0,33.0,191.0,73.0,1,2012,1.0,6
0,37.0,191.0,73.0,1,2016,3.0,6
1,20.0,191.0,86.0,1,2008,1.0,40
0,24.0,180.0,81.0,1,2004,1.0,18
0,32.0,180.0,81.0,1,2012,1.0,18
1,20.0,185.0,80.0,1,2004,1.0,9
0,18.0,170.0,61.0,1,2008,3.0,16
0,18.0,170.0,61.0,1,2008,3.0,16
1,28.0,176.0,70.0,1,2004,1.0,15
1,32.0,176.0,70.0,1,2008,1.0,15
1,40.0,176.0,70.0,1,2016,2.0,15
1,20.0,188.0,71.0,1,2004,1.0,2
1,20.0,188.0,71.0,1,2004,1.0,2
1,24.0,188.0,71.0,1,2008,2.0,2
1,24.0,188.0,71.0,1,2008,1.0,2
0,22.0,175.0,78.0,1,2004,1.0,38
0,26.0,175.0,78.0,1,2008,2.0,38
1,23.0,185.0,99.0,1,2008,3.0,4
1,23.0,188.0,82.0,1,2008,1.0,40
1,23.0,188.0,82.0,1,2008,1.0,40
1,24.0,170.0,86.0,1,2010,3.0,0
1,27.0,170.0,86.0,1,2014,2.0,0
1,31.0,180.0,91.0,1,2002,2.0,24
0,29.0,163.0,62.0,1,2010,2.0,24
0,18.0,188.0,77.0,1,2004,2.0,40
0,18.0,188.0,77.0,1,2004,2.0,40
0,26.0,188.0,77.0,1,2012,3.0,40
0,30.0,188.0,77.0,1,2016,2.0,40
0,19.0,178.0,68.0,1,2016,2.0,40
0,19.0,178.0,68.0,1,2016,1.0,40
0,30.0,163.0,57.0,1,2012,3.0,2
0,20.0,167.0,70.0,1,2002,2.0,24
0,24.0,167.0,70.0,1,2006,3.0,24
0,24.0,191.0,77.0,1,2008,2.0,48
0,28.0,191.0,77.0,1,2012,1.0,48
1,29.0,185.0,91.0,1,2006,1.0,37
1,33.0,185.0,91.0,1,2010,1.0,37
1,23.0,191.0,85.0,1,2012,1.0,5
0,30.0,175.0,72.0,1,2012,1.0,5
0,34.0,175.0,72.0,1,2016,1.0,5
1,27.0,191.0,96.0,1,2008,3.0,50
0,24.0,160.0,48.0,1,2004,2.0,30
0,28.0,160.0,48.0,1,2008,1.0,30
0,32.0,160.0,48.0,1,2012,1.0,30
1,23.0,183.0,78.0,1,2000,3.0,1
1,19.0,175.0,70.0,1,2006,1.0,37
1,23.0,175.0,70.0,1,2010,1.0,37
1,22.0,175.0,73.0,1,2010,2.0,17
1,26.0,175.0,73.0,1,2014,1.0,17
1,26.0,175.0,73.0,1,2014,3.0,17
1,26.0,193.0,100.0,1,2010,2.0,24
0,17.0,157.0,52.0,1,2012,1.0,21
0,25.0,175.0,64.0,1,2000,3.0,15
1,22.0,201.0,91.0,1,2008,3.0,9
1,23.0,193.0,91.0,1,2008,1.0,40
1,24.0,188.0,82.0,1,2000,3.0,40
1,23.0,180.0,86.0,1,2000,1.0,4
0,22.0,168.0,57.0,1,2000,1.0,14
0,22.0,172.0,72.0,1,2000,1.0,38
1,24.0,191.0,95.0,1,2008,1.0,5
1,28.0,191.0,95.0,1,2012,1.0,5
1,22.0,188.0,75.0,1,2008,2.0,16
1,39.0,177.0,68.0,1,2004,3.0,15
0,20.0,160.0,67.0,1,2004,2.0,2
0,28.0,160.0,67.0,1,2012,1.0,2
0,30.0,160.0,67.0,1,2014,2.0,8
0,29.0,188.0,80.0,1,2000,1.0,5
0,18.0,175.0,70.0,1,2000,1.0,44
0,26.0,175.0,70.0,1,2008,1.0,44
0,30.0,175.0,70.0,1,2012,1.0,44
0,30.0,175.0,70.0,1,2012,1.0,44
0,35.0,165.0,58.0,1,2004,3.0,46
1,29.0,190.0,86.0,1,2000,1.0,4
0,20.0,185.0,75.0,1,2000,1.0,44
0,20.0,185.0,75.0,1,2000,1.0,44
0,28.0,185.0,75.0,1,2008,1.0,44
0,32.0,185.0,75.0,1,2012,1.0,44
0,36.0,185.0,75.0,1,2016,2.0,44
1,22.0,183.0,81.0,1,2000,1.0,2
1,26.0,183.0,81.0,1,2004,2.0,2
1,19.0,170.0,63.0,1,2000,2.0,9
1,21.0,187.0,77.0,1,2004,1.0,2
1,21.0,177.0,72.0,1,2004,1.0,2
0,27.0,178.0,75.0,1,2008,2.0,47
1,30.0,163.0,62.0,1,2004,2.0,21
1,21.0,178.0,73.0,1,2010,3.0,19
0,23.0,178.0,70.0,1,2008,2.0,48
0,27.0,178.0,70.0,1,2012,1.0,48
0,28.0,178.0,62.0,1,2008,1.0,2
1,23.0,183.0,84.0,1,2014,1.0,19
1,23.0,178.0,79.0,1,2008,1.0,2
0,26.0,167.0,66.0,1,2002,1.0,39
0,25.0,201.0,95.0,1,2000,1.0,5
1,25.0,187.0,83.0,1,2004,3.0,40
0,22.0,180.0,75.0,1,2016,1.0,40
0,28.0,173.0,81.0,1,2016,3.0,16
1,31.0,191.0,89.0,1,2008,2.0,48
1,26.0,180.0,73.0,1,2012,2.0,1
1,24.0,185.0,74.0,1,2000,2.0,1
1,24.0,185.0,74.0,1,2000,3.0,1
1,39.0,182.0,74.0,1,2004,1.0,15
1,24.0,178.0,84.0,1,2002,2.0,24
1,31.0,182.0,106.0,1,2000,1.0,4
1,27.0,160.0,55.0,1,2004,2.0,21
1,34.0,185.0,91.0,1,2002,2.0,24
1,26.0,172.0,77.0,1,2000,1.0,4
0,34.0,183.0,66.0,1,2004,3.0,6
0,19.0,173.0,72.0,1,2004,1.0,16
0,23.0,173.0,72.0,1,2008,1.0,16
0,23.0,173.0,72.0,1,2008,3.0,16
0,31.0,173.0,72.0,1,2016,3.0,16
0,22.0,162.0,52.0,1,2004,3.0,41
0,23.0,183.0,80.0,1,2010,2.0,24
1,23.0,182.0,86.0,8,2008,1.0,22
1,27.0,182.0,86.0,8,2012,1.0,22
1,31.0,182.0,86.0,8,2016,2.0,22
1,38.0,190.0,85.0,8,2008,1.0,22
1,23.0,180.0,68.0,8,2004,1.0,13
1,27.0,180.0,68.0,8,2008,1.0,13
1,24.0,194.0,104.0,8,2012,1.0,22
0,23.0,164.0,66.0,8,2016,2.0,25
1,20.0,202.0,90.0,8,2012,1.0,40
1,20.0,202.0,90.0,8,2012,1.0,40
1,20.0,202.0,90.0,8,2012,2.0,40
1,29.0,180.0,87.0,8,2002,2.0,0
0,28.0,170.0,97.0,8,2016,1.0,25
1,33.0,192.0,92.0,8,2000,1.0,30
0,26.0,162.0,52.0,8,2002,1.0,17
0,31.0,165.0,52.0,8,2010,2.0,37
0,28.0,155.0,50.0,8,2008,3.0,1
0,30.0,177.0,64.0,8,2004,3.0,2
1,21.0,165.0,48.0,8,2000,1.0,9
0,31.0,180.0,66.0,8,2016,2.0,22
1,27.0,178.0,71.0,8,2016,1.0,30
1,29.0,183.0,65.0,8,2008,3.0,2
1,22.0,190.0,93.0,8,2008,3.0,30
0,26.0,172.0,58.0,8,2006,3.0,7
0,30.0,172.0,58.0,8,2010,2.0,7
0,29.0,168.0,70.0,8,2000,1.0,13
0,29.0,168.0,70.0,8,2000,1.0,13
0,25.0,180.0,67.0,8,2012,3.0,40
1,23.0,195.0,95.0,8,2012,1.0,22
0,30.0,169.0,58.0,8,2000,3.0,10
1,28.0,183.0,70.0,8,2016,3.0,30
1,29.0,181.0,80.0,8,2016,3.0,2
1,27.0,185.0,81.0,8,2016,3.0,9
1,23.0,181.0,100.0,8,2008,2.0,13
1,27.0,181.0,100.0,8,2012,2.0,13
1,27.0,181.0,100.0,8,2012,2.0,13
1,31.0,181.0,100.0,8,2016,3.0,13
1,26.0,180.0,69.0,8,2008,3.0,32
0,23.0,174.0,70.0,8,2004,2.0,43
0,31.0,167.0,60.0,8,2006,1.0,7
0,31.0,167.0,60.0,8,2006,3.0,7
1,34.0,191.0,94.0,8,2016,2.0,10
0,30.0,166.0,54.0,8,2006,3.0,7
0,34.0,166.0,54.0,8,2010,2.0,7
0,28.0,180.0,71.0,8,2012,2.0,5
1,26.0,170.0,66.0,8,2000,2.0,25
1,30.0,185.0,79.0,8,2012,3.0,44
1,25.0,196.0,90.0,8,2008,3.0,40
1,25.0,196.0,90.0,8,2008,1.0,40
1,25.0,196.0,90.0,8,2008,2.0,40
1,29.0,196.0,90.0,8,2012,1.0,40
1,23.0,191.0,94.0,8,2008,3.0,30
1,22.0,186.0,72.0,8,2000,1.0,30
1,32.0,198.0,99.0,8,2000,2.0,5
0,26.0,171.0,75.0,8,2002,1.0,37
1,24.0,180.0,70.0,8,2004,1.0,16
1,30.0,185.0,76.0,8,2004,1.0,15
1,28.0,201.0,95.0,8,2000,2.0,5
0,17.0,175.0,64.0,8,2012,3.0,40
1,29.0,183.0,72.0,8,2008,2.0,32
1,27.0,197.0,100.0,8,2016,1.0,16
1,50.0,176.0,80.0,8,2016,1.0,15
1,22.0,166.0,61.0,8,2008,2.0,21
1,24.0,181.0,77.0,8,2004,3.0,13
1,28.0,181.0,77.0,8,2008,3.0,13
1,28.0,181.0,77.0,8,2008,2.0,13
1,27.0,188.0,86.0,8,2008,2.0,40
1,25.0,170.0,92.0,8,2014,2.0,19
1,36.0,186.0,90.0,8,2010,3.0,37
0,23.0,167.0,53.0,8,2012,1.0,13
0,21.0,166.0,52.0,8,2010,3.0,7
0,21.0,166.0,52.0,8,2010,2.0,7
0,24.0,172.0,65.0,8,2016,2.0,22
1,33.0,195.0,98.0,8,2008,1.0,22
1,29.0,185.0,78.0,8,2016,2.0,16
1,27.0,184.0,80.0,8,2006,3.0,7
1,28.0,164.0,60.0,8,2008,3.0,21
1,23.0,175.0,72.0,8,2000,3.0,30
1,24.0,172.0,83.0,8,2014,1.0,19
1,27.0,173.0,63.0,8,2008,3.0,32
1,25.0,195.0,90.0,8,2008,3.0,30
1,29.0,195.0,90.0,8,2012,2.0,30
0,30.0,172.0,64.0,8,2008,1.0,13
1,32.0,177.0,78.0,8,2006,2.0,0
